"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000023972",549.939748677192,1.67004694378347,0.230390517324997,7.24876597862597,4.20585844983373e-13,2.26516440898637e-12
"ENSMUSG00000026571",905.646209150281,0.9239786746896,0.12747742583537,7.24817487201905,4.22425006676722e-13,2.27448823554098e-12
"ENSMUSG00000025809",12837.6413976646,-0.749791369924627,0.103464392358918,-7.24685423487148,4.26562599661911e-13,2.29617971698436e-12
"ENSMUSG00000026622",195.004421228356,1.63757396331988,0.22600507906426,7.24573965372821,4.30085559167793e-13,2.31455240002713e-12
"ENSMUSG00000096385",36.0589568644133,-8.41864864570098,1.16226978546906,-7.24328271366312,4.37952649413895e-13,2.35628814364182e-12
"ENSMUSG00000032477",358.68787140396,0.909301396098036,0.125542428230898,7.24298079073031,4.38929098846226e-13,2.36093877548918e-12
"ENSMUSG00000030849",1412.34704769685,-1.91777112318582,0.264788550979759,-7.24265122525038,4.39997387430131e-13,2.36608089733676e-12
"ENSMUSG00000036853",312.306114225645,6.33179573709107,0.874257138868028,7.2424867417032,4.40531516561691e-13,2.36834869161476e-12
"ENSMUSG00000050423",73.1101435373376,-4.42595740901173,0.611276125332372,-7.24052065112994,4.46965521820242e-13,2.40232565796701e-12
"ENSMUSG00000031016",625.59335137257,-1.08232831883501,0.149503345079973,-7.23949232210188,4.503673746996e-13,2.41942648157627e-12
"ENSMUSG00000056267",290.613964166314,-1.15738444235866,0.159871003229864,-7.23948945697528,4.50376888354556e-13,2.41942648157627e-12
"ENSMUSG00000042372",23.2873929094383,5.04945722425636,0.697523645166803,7.23911979076903,4.51606021930786e-13,2.42541098038739e-12
"ENSMUSG00000031154",2667.94754558281,-0.542080014196644,0.0748859789106851,-7.23873844051863,4.52877456277901e-13,2.43161955308845e-12
"ENSMUSG00000068303",63.0161735980769,-2.21679501667022,0.306284297476786,-7.23770377695655,4.56344790140166e-13,2.44961232699698e-12
"ENSMUSG00000047604",43.0683690060051,-1.94175698897559,0.268309715277321,-7.23699843283206,4.58723446670306e-13,2.46175351449227e-12
"ENSMUSG00000031079",117.257435358039,-2.33415448758994,0.322556080941579,-7.23642995902066,4.60649386834018e-13,2.47145962088259e-12
"ENSMUSG00000059336",179.696536157459,-1.40264071688377,0.193861027522613,-7.23528980944949,4.64536076732182e-13,2.49167785149448e-12
"ENSMUSG00000032231",13959.5568825562,0.798063528137065,0.110319860562632,7.23408753480048,4.68669426117556e-13,2.51320848533234e-12
"ENSMUSG00000055730",17.8844509800015,5.37662081678772,0.743263491841111,7.23380184255989,4.69656916944917e-13,2.51786299824745e-12
"ENSMUSG00000106918",469.111110786682,-1.15522561409885,0.159727266700289,-7.23248846589548,4.74222930276872e-13,2.54169496769357e-12
"ENSMUSG00000047473",43.0048998000213,1.77343395661701,0.245212157184323,7.23224320107401,4.75080421246512e-13,2.54564328464973e-12
"ENSMUSG00000109350",7.60660588798625,6.74436205872763,0.93271057119958,7.23092700670643,4.79708151057443e-13,2.56978668564182e-12
"ENSMUSG00000024601",874.85261026766,-1.04619955623488,0.144714424856555,-7.22940755402857,4.85105594659432e-13,2.59804010520579e-12
"ENSMUSG00000023905",586.783158360367,1.65097998330287,0.228388572723731,7.22882044234307,4.872070827068e-13,2.60863177269367e-12
"ENSMUSG00000020684",15.4588929576672,3.4343553570112,0.475111213685715,7.22852935919761,4.88252287880205e-13,2.61356388550509e-12
"ENSMUSG00000027330",305.641338289641,1.08298529455685,0.149842236794866,7.22750352451997,4.91953379354415e-13,2.63270656581615e-12
"ENSMUSG00000005251",659.639202043879,0.994884276583816,0.13765674713939,7.22728305919074,4.9275238132729e-13,2.6363128294019e-12
"ENSMUSG00000090841",6701.37947033306,0.503439797301123,0.0696851808707724,7.22448863603764,5.02990920853027e-13,2.69040764444083e-12
"ENSMUSG00000062257",60.7148064807235,-2.12218016302575,0.293769745592816,-7.22395752068777,5.04960371751256e-13,2.7002563635602e-12
"ENSMUSG00000059316",806.261251491303,1.15275430104131,0.159612360030616,7.22221199423526,5.11486512434047e-13,2.73446062686449e-12
"ENSMUSG00000029269",11.7557620573271,5.81658648115358,0.806064359038881,7.21603233777641,5.35263337097923e-13,2.86084810992292e-12
"ENSMUSG00000030342",5270.00069779653,0.655942312295381,0.0909093989939823,7.21534098293622,5.37989954297909e-13,2.87469194702071e-12
"ENSMUSG00000026355",969.789012849542,1.31742934998707,0.182595826852626,7.21500251509241,5.39329796886451e-13,2.88112056049712e-12
"ENSMUSG00000047189",13.5246123259668,5.7690408183871,0.79985435748306,7.21261410207331,5.48878027629152e-13,2.93138432550535e-12
"ENSMUSG00000051154",656.091748579347,0.943753414474437,0.13085807793722,7.21203787608135,5.51206359403938e-13,2.94307318456198e-12
"ENSMUSG00000073795",34.8600763121643,-2.00696757272131,0.27833080646438,-7.21072740102219,5.5653770330367e-13,2.97078613400178e-12
"ENSMUSG00000079511",59.6032030629843,2.42547766178334,0.336372806754345,7.21068294784805,5.56719435032056e-13,2.97100348953657e-12
"ENSMUSG00000026201",713.458270807187,-1.32303170993058,0.183504560219542,-7.20980289725618,5.60329241009953e-13,2.98951045298524e-12
"ENSMUSG00000027420",48.6472431589391,1.92489277602168,0.267025341009756,7.20865206554068,5.65084432891086e-13,3.01411744723603e-12
"ENSMUSG00000031568",454.905308681066,-0.925809299531231,0.128432261816158,-7.20854158012465,5.65543033291147e-13,3.01580009324504e-12
"ENSMUSG00000040687",502.791184722421,-1.59187572120007,0.220837116557796,-7.20837034105839,5.66254530707357e-13,3.01883013853069e-12
"ENSMUSG00000009566",276.25010792313,1.42255474041699,0.197386051343838,7.20696690942442,5.72118993271838e-13,3.04932331627734e-12
"ENSMUSG00000039737",243.340088200441,-0.994077336717398,0.137970575838169,-7.20499520045049,5.80458943067306e-13,3.0929917732638e-12
"ENSMUSG00000043411",3172.61968014989,-0.832346017951957,0.115591504973072,-7.20075422623709,5.98803975690827e-13,3.18993703257397e-12
"ENSMUSG00000024130",2653.56307106809,0.958076818557971,0.13306004869914,7.20033419440767,6.00651574561658e-13,3.19897068362982e-12
"ENSMUSG00000020262",587.712667795242,0.958760170685121,0.133166330586095,7.19971907662698,6.03367403629678e-13,3.2126226502587e-12
"ENSMUSG00000030589",113.930367398357,-2.38327398755118,0.331070930359345,-7.19868091397929,6.0797840119633e-13,3.23635597140108e-12
"ENSMUSG00000061517",29.4468827084129,-2.43032176532031,0.337848104142183,-7.19353382636569,6.31355017558213e-13,3.35994414370649e-12
"ENSMUSG00000093456",36.7229645313416,-3.64001874106307,0.506196638089263,-7.19091844387395,6.43569180643677e-13,3.42408057247011e-12
"ENSMUSG00000041124",825.315057526352,0.978615277811058,0.136096705017197,7.19058758760841,6.45130754643534e-13,3.43152230991785e-12
"ENSMUSG00000000386",60.7582362513942,2.14765415862601,0.298855575806501,7.18626096511762,6.65897121738513e-13,3.54108694041109e-12
"ENSMUSG00000072692",240.260270851496,1.26508385938633,0.176068351187934,7.18518604195932,6.71157328029353e-13,3.56815890594258e-12
"ENSMUSG00000066861",108.982191620831,-1.76269096099654,0.245342440296128,-7.18461493604197,6.7396864301633e-13,3.58220114523488e-12
"ENSMUSG00000009079",3544.66092880768,0.683022566054723,0.0950839232346063,7.18336541887802,6.80159867159552e-13,3.61419627772626e-12
"ENSMUSG00000038768",16.5350590647544,2.83917451876282,0.395274712853285,7.1827881380731,6.83039054255338e-13,3.62858039185721e-12
"ENSMUSG00000038700",28.4563729910309,2.19494792845965,0.305628416583228,7.18175342789806,6.88229640166706e-13,3.6552332464513e-12
"ENSMUSG00000040771",253.572332382141,0.788203252933131,0.109757640877702,7.1813064368921,6.90483912642855e-13,3.66628164200411e-12
"ENSMUSG00000042498",16.2144615213788,3.25884500381893,0.453809282940276,7.18108933934659,6.91581396108563e-13,3.67118378297085e-12
"ENSMUSG00000079243",25.9662239941035,-2.69777214089022,0.375699745908369,-7.18066000914517,6.93756813721794e-13,3.68180410788526e-12
"ENSMUSG00000070934",704.527599169951,0.667633742015135,0.0929900112616804,7.17962857469032,6.9901058672536e-13,3.70875196467303e-12
"ENSMUSG00000023456",5626.65626084465,1.00399084480366,0.139840836347251,7.17952545929118,6.99537963615918e-13,3.71061564839471e-12
"ENSMUSG00000020614",75.5100379797002,1.97089517668245,0.274564981341674,7.17824671978047,7.06110536052089e-13,3.74453634132431e-12
"ENSMUSG00000031155",191.016091436479,-1.78230772732478,0.248327068048609,-7.17725917408207,7.11227854832456e-13,3.77072462845119e-12
"ENSMUSG00000037234",2266.42209746194,-1.11473653844498,0.155335413695163,-7.17631937191471,7.16131572383421e-13,3.79576757196133e-12
"ENSMUSG00000044934",147.218648207874,1.98688845788709,0.276911662775338,7.17517073124897,7.22170057849059e-13,3.82681110382843e-12
"ENSMUSG00000038074",393.762750870506,1.12768303377604,0.157171675905265,7.1748489496018,7.23870630075367e-13,3.83485800982095e-12
"ENSMUSG00000042638",36.3248728618525,2.78381464868118,0.388079429875812,7.1733115294774,7.32050096012865e-13,3.87721555376949e-12
"ENSMUSG00000035941",1392.18417211508,0.785371654779336,0.109497068425006,7.17253590507984,7.36210976890176e-13,3.89827320233705e-12
"ENSMUSG00000057649",655.619599665444,0.627212634597329,0.0874564179199863,7.17171649050575,7.40631990300405e-13,3.9206973375978e-12
"ENSMUSG00000032481",1729.00062085127,-0.795161603326398,0.110920201429847,-7.16877172125683,7.56736159094022e-13,4.00393624709994e-12
"ENSMUSG00000073889",696.62293589287,-0.720998358373084,0.100574635390397,-7.1687891840165,7.56639654195401e-13,4.00393624709994e-12
"ENSMUSG00000028464",1634.71625232298,-1.70668265988918,0.238101754701383,-7.1678709887276,7.61730318031178e-13,4.02934874983653e-12
"ENSMUSG00000029061",239.162148316957,1.75895044585328,0.245413821910562,7.16728353830987,7.65004883377139e-13,4.04565459032955e-12
"ENSMUSG00000035772",567.956991542026,0.720715265712605,0.100560166459384,7.16700549619413,7.66559559089253e-13,4.05285905908443e-12
"ENSMUSG00000013155",30.9248326455505,2.03390625998898,0.283857717244871,7.16523151010343,7.76552093033102e-13,4.10466032315967e-12
"ENSMUSG00000081965",42.7211949229237,2.50782289932457,0.350085555512611,7.16345721734363,7.86674213580699e-13,4.1571203927594e-12
"ENSMUSG00000071532",169.624859798479,-7.52855652311339,1.05114409486451,-7.16224974282316,7.93636645563115e-13,4.19286120495719e-12
"ENSMUSG00000040423",1688.90114069327,-0.840008566435376,0.117285985332521,-7.16205405150363,7.94770704507327e-13,4.19779994315991e-12
"ENSMUSG00000045410",329.794745803401,1.25905306482126,0.17580615944087,7.16159814209876,7.97418937217449e-13,4.21073172637454e-12
"ENSMUSG00000094388",22.3175925256805,-7.71846331469017,1.07780453924057,-7.16128299118932,7.99254609533768e-13,4.21831046299273e-12
"ENSMUSG00000096592",22.3175925256805,-7.71846331469017,1.07780453924057,-7.16128299118932,7.99254609533768e-13,4.21831046299273e-12
"ENSMUSG00000028577",1626.46112020552,-1.11669243672755,0.155963457672127,-7.15996204107699,8.06994033554721e-13,4.25809098246041e-12
"ENSMUSG00000032449",2238.25997663348,1.36758300797987,0.191005726858298,7.15990578122533,8.07325287116668e-13,4.25877227698074e-12
"ENSMUSG00000054099",437.816478322974,-1.52170327092376,0.21255245259831,-7.15918942511347,8.11554821973827e-13,4.28001215123068e-12
"ENSMUSG00000083853",14.8595814982095,-3.43908048859191,0.480389611759641,-7.15894016940696,8.1303158054608e-13,4.28672731995129e-12
"ENSMUSG00000028982",174.465072813425,-1.76392672522593,0.246427364770756,-7.15799857238607,8.18634074600319e-13,4.31518671947814e-12
"ENSMUSG00000079562",2685.28402492149,-1.11160274275157,0.155305387795485,-7.15752852190419,8.21445033148544e-13,4.3289208112573e-12
"ENSMUSG00000078619",1083.10911406346,0.649764941960636,0.0907989542432624,7.15608398109774,8.301429865692e-13,4.37366406202212e-12
"ENSMUSG00000060967",20.3686437698102,-7.59751212480354,1.06201426028724,-7.15387015871956,8.43648691480504e-13,4.44370857020069e-12
"ENSMUSG00000043336",775.571590292695,-1.36489283177086,0.190796190561748,-7.15366919932885,8.44885293250912e-13,4.44910978343001e-12
"ENSMUSG00000022770",2300.09029988624,-1.28580298334829,0.179741643273552,-7.15361760319172,8.45203076524398e-13,4.44928861352344e-12
"ENSMUSG00000079722",22.4424779492502,-3.18919698043643,0.445817372704804,-7.15359511695867,8.45341607097362e-13,4.44928861352344e-12
"ENSMUSG00000022283",10581.0147803631,-0.895792267826453,0.125269884678496,-7.15089879842627,8.62115337906759e-13,4.53644057301636e-12
"ENSMUSG00000074731",73.7680835946965,-1.67890384889467,0.23492380313133,-7.14658892166885,8.89607706561777e-13,4.67993627204746e-12
"ENSMUSG00000022610",71.0727476698374,1.58283257692937,0.22150511431031,7.14580600930031,8.94693379849289e-13,4.70551543186337e-12
"ENSMUSG00000042010",330.224752680425,-1.66550616081765,0.233164619467906,-7.14304839481402,9.12834688541089e-13,4.79972898748994e-12
"ENSMUSG00000047822",33.0580330973697,2.35574489594851,0.32985821870424,7.14168925425725,9.21908296327028e-13,4.84622901579694e-12
"ENSMUSG00000002319",1494.2510277032,-1.05481924867925,0.147745645195164,-7.13942700162763,9.37207737285034e-13,4.92542524740793e-12
"ENSMUSG00000011960",1464.54372523037,-1.17923996636687,0.165194239863876,-7.13850535792647,9.43511936177802e-13,4.95731994596761e-12
"ENSMUSG00000007216",195.655457112968,-1.52695938043559,0.213909168334951,-7.13835406084412,9.44550802985154e-13,4.96154097933039e-12
"ENSMUSG00000101174",46.1255510192117,-2.50946826725546,0.351574778026477,-7.13779378982208,9.48407634866984e-13,4.98055843943482e-12
"ENSMUSG00000027272",994.04045015088,-1.53513809128865,0.215162980774427,-7.13476865659367,9.69500800519082e-13,5.09006039524957e-12
"ENSMUSG00000027652",1809.99532540095,-1.02990123264845,0.144355740807522,-7.13446674782186,9.71630997995015e-13,5.09997346705455e-12
"ENSMUSG00000028914",666.440670548353,0.84740126515343,0.118813507487804,7.13219635604491,9.87798179719443e-13,5.18354168082415e-12
"ENSMUSG00000003934",24.7367485476673,2.62640192954675,0.368336038620184,7.13045060533708,1.00040872598791e-12,5.2484092250596e-12
"ENSMUSG00000025781",2283.8926523246,0.694816780453761,0.0974714461752562,7.12841357872605,1.01532314705842e-12,5.32532820148715e-12
"ENSMUSG00000057337",34.1530771375981,-2.60474811609047,0.365494749828614,-7.1266362028781,1.02851459607441e-12,5.39183230273494e-12
"ENSMUSG00000074746",1197.64102495432,-0.986140570725276,0.138373680387109,-7.12664842017997,1.02842334930587e-12,5.39183230273494e-12
"ENSMUSG00000006641",1501.59505530765,-1.05445214004661,0.147980142031426,-7.12563270700662,1.03603654667137e-12,5.42949319921079e-12
"ENSMUSG00000039765",130.524849473262,1.42177427120984,0.199530208096369,7.12560912342231,1.03621397095385e-12,5.42949319921079e-12
"ENSMUSG00000021070",200.205109679674,-1.99805465643631,0.280476321664817,-7.12379085898054,1.04998330678389e-12,5.50027307076824e-12
"ENSMUSG00000030062",5989.42801041401,-0.745112619712165,0.104596282499729,-7.12370078462491,1.05067006893338e-12,5.50245442683568e-12
"ENSMUSG00000032062",701.837412269146,-0.722608854583337,0.101437753686545,-7.12366775013851,1.05092204725363e-12,5.50245442683568e-12
"ENSMUSG00000040339",3137.51145721298,0.96893708571827,0.136042837422772,7.1222940073439,1.06145326912319e-12,5.55621339805132e-12
"ENSMUSG00000047420",23.7236543814697,2.24835203828259,0.315684364621853,7.12215202984733,1.06254756676329e-12,5.56056003083354e-12
"ENSMUSG00000039081",143.49137285533,1.93076230769577,0.27133327894063,7.11583302731635,1.11238899217568e-12,5.81994628163629e-12
"ENSMUSG00000033389",650.165227443327,-1.01362605780103,0.1424707920462,-7.11462358875872,1.12218673563705e-12,5.86974983444315e-12
"ENSMUSG00000022149",237.864211712867,5.86587504611831,0.824739372435368,7.11239846449552,1.14043432890915e-12,5.963715779545e-12
"ENSMUSG00000031762",3519.254007007,1.94109804231156,0.272956541184921,7.11138129859475,1.1488724805806e-12,6.00635094127856e-12
"ENSMUSG00000026308",270.776027155143,6.35451942957063,0.893832589084291,7.10929485809045,1.16637324330125e-12,6.09633288591271e-12
"ENSMUSG00000038007",1349.95404319033,-0.879702268450405,0.123798541706448,-7.10591785916478,1.19525489896377e-12,6.24574044302276e-12
"ENSMUSG00000030059",1343.50168116206,-0.903553560079525,0.127185466130898,-7.10422021923161,1.21003780759492e-12,6.32141992765124e-12
"ENSMUSG00000040473",113.946382374146,2.7684247443851,0.389692369377254,7.10412869723153,1.21083985025247e-12,6.32404184555509e-12
"ENSMUSG00000040640",50.2016256427478,1.53957179596853,0.21673741834255,7.10339639431921,1.21727611703045e-12,6.35608191070993e-12
"ENSMUSG00000034850",2705.12419551459,0.572653218987901,0.0806177371287931,7.10331546608711,1.21798945818219e-12,6.35823089555021e-12
"ENSMUSG00000021216",152.765181977258,4.77619249621868,0.672477681109128,7.10238068918692,1.22625883183679e-12,6.39981355659382e-12
"ENSMUSG00000024232",207.633208355783,1.65815361106227,0.233498107365305,7.10135782157801,1.23537061584893e-12,6.44577105134255e-12
"ENSMUSG00000027075",66.7575319611262,1.90106397610895,0.267741313949192,7.10037591161484,1.2441800301635e-12,6.49012851089745e-12
"ENSMUSG00000026447",415.600871738215,-1.14029114666605,0.160626902363036,-7.0990047737387,1.25658470139777e-12,6.55321363211627e-12
"ENSMUSG00000085328",2271.68971970062,-1.62804800513635,0.229340934940397,-7.09881123297707,1.25834540813911e-12,6.56077193864955e-12
"ENSMUSG00000045664",331.471969091624,0.90648311165876,0.127710809952417,7.09793565631993,1.26634112485708e-12,6.6008266104933e-12
"ENSMUSG00000024537",245.187491856009,-0.914748317710187,0.128925274023338,-7.09518226460855,1.29181120198497e-12,6.73192436671318e-12
"ENSMUSG00000021594",891.413948796055,-2.39530730706314,0.337691293444736,-7.09318645034932,1.31058691583522e-12,6.82639202218351e-12
